date	title	url	tags
2002-08-30	Apple's Missed Hardware Opportunities	https://anildash.com/2002/08/30/apples-missed-h-2/	hardware|apple|microsoft|software|accessibility
2002-08-29	swoonage	https://anildash.com/2002/08/29/swoonage/	
2002-08-29	bendy straws	https://anildash.com/2002/08/29/bendy-straws/	bendy straws|accessibility
2002-08-29	Why Tablet PCs Will Succeed	https://anildash.com/2002/08/29/why-tablet-pcs-/	magazine|microsoft|tech|media
2002-08-28	Forty Foot Shipping Containers	https://anildash.com/2002/08/28/forty-foot-ship/	tech
2002-08-27	web services as OS	https://anildash.com/2002/08/27/web-services-as/	music|tech|api
2002-08-26	debut of links	https://anildash.com/2002/08/26/debut-of-links/	nyc|links|sidebar
2002-08-25	the face of terrorism	https://anildash.com/2002/08/24/the-face-of-ter/	
2002-08-23	a google suggestion, in verse	https://anildash.com/2002/08/23/a-google-sugges/	tech|news|open source|media
2002-08-22	Van Gogh and Friend Cheese	https://anildash.com/2002/08/21/van-gogh-and-fr/	nyc|cheese
2002-08-22	The Once and Future King	https://anildash.com/2002/08/21/the-once-and-fu/	magazine|michael jackson|music|pop culture|media
2002-08-22	The King of Pop	https://anildash.com/2002/08/22/the-king-of-pop/	music|michael jackson
2002-08-21	Little Green Monsters	https://anildash.com/2002/08/21/little-green-mo/	nyc|9/11|politics
2002-08-20	it defies reason	https://anildash.com/2002/08/20/it-defies-reaso/	blogs|css|animation
2002-08-20	correspondence is not dead	https://anildash.com/2002/08/20/correspondence/	writing|blogs
2002-08-20	Documenting Orwellian Hijinks	https://anildash.com/2002/08/20/documenting-orw/	nyc|journalism|media
2002-08-20	Can You Believe How Interesting I Am?	https://anildash.com/2002/08/20/can-you-believe/	nyc|tech|afghanistan|ai
2002-08-19	bloody diamonds	https://anildash.com/2002/08/19/bloody-diamonds/	diamonds|crime
2002-08-18	pay no attention to that man...	https://anildash.com/2002/08/18/pay-no-attentio/	
2002-08-16	Travis Obit	https://anildash.com/2002/08/16/travis-obit/	
2002-08-14	gizmodo launches	https://anildash.com/2002/08/14/gizmodo-launche/	blogs|advertising|publishing|nick denton
2002-08-13	trying	https://anildash.com/2002/08/13/trying/	
2002-08-13	gold box splash screen	https://anildash.com/2002/08/13/gold-box-splash/	blogs|tech|gold box
2002-08-13	UT blogs	https://anildash.com/2002/08/13/ut-blogs/	blogs
2002-08-12	assists	https://anildash.com/2002/08/12/assists/	blogs|tech
2002-08-12	another bad movie idea	https://anildash.com/2002/08/12/another-bad-mov/	advertising|aesthetics|affiliate|ai
2002-08-12	Traction: Enterprise blogging	https://anildash.com/2002/08/12/traction-enterp/	blogs|software|content management
2002-08-12	Dan Bricklin on Business Blogging	https://anildash.com/2002/08/12/dan-bricklin-on/	blogs|business|small business
2002-08-12	Blogging for Dollars	https://anildash.com/2002/08/12/blogging-for-do/	blogs|media
2002-08-09	torrez logo contest	https://anildash.com/2002/08/09/torrez-logo-con/	
2002-08-09	movable type survey	https://anildash.com/2002/08/09/movable-type-su/	blogs|tech|movable type
2002-08-09	WE LOVE NEW YORK	https://anildash.com/2002/08/08/we-love-new-yor/	nyc|art|design
2002-08-08	tip for female asian bloggers	https://anildash.com/2002/08/08/tip-for-female/	tech|innovation
2002-08-08	Trellix blogging app	https://anildash.com/2002/08/08/trellix-bloggin/	blogs|pyra
2002-08-07	god lovin'	https://anildash.com/2002/08/06/god-lovin/	
2002-08-06	the nl element!	https://anildash.com/2002/08/06/the-nl-element/	nyc|tech|xhtml
2002-08-06	Pardon me for getting forwarded	https://anildash.com/2002/08/05/pardon-me-for-g/	forward|rant
2002-08-05	MS WiFi	https://anildash.com/2002/08/05/ms-wifi/	tech|microsoft|xp
2002-08-04	don't front	https://anildash.com/2002/08/04/dont-front/	tech|health
2002-08-04	a father dances with his daughter	https://anildash.com/2002/08/04/a-father-dances/	nyc|alicia keys
2002-08-04	PCJM Turns 3	https://anildash.com/2002/08/04/pcjm-turns-3/	birthday
2002-08-04	Elphin magic	https://anildash.com/2002/08/03/elphin-magic/	tech|amazon
2002-08-03	StO is Seven; Info Architecture of Blogs	https://anildash.com/2002/08/03/sto-is-seven-in/	tech|information architecture|blogs
2002-08-01	The LED Museum	https://anildash.com/2002/08/01/the-led-museum/	museum|art|design|architecture
2002-08-01	Jeff's old desk stories	https://anildash.com/2002/08/01/jeffs-old-desk/	advertising|aesthetics
2002-07-30	James' CSS Book contest	https://anildash.com/2002/07/30/james-css-book/	tech|css|contest
2002-07-30	Cringley on eBay	https://anildash.com/2002/07/30/cringley-on-eba/	nyc|tech|ebay|aol|business
2002-07-30	Black Nerds	https://anildash.com/2002/07/30/black-nerds/	tech
2002-07-29	I Am Not An Artist	https://anildash.com/2002/07/29/i-am-not-an-art/	
2002-07-26	blue's news blog	https://anildash.com/2002/07/26/blues-news-blog/	music|tech|history
2002-07-26	Ftrain on Google	https://anildash.com/2002/07/26/ftrain-on-googl/	tech
2002-07-25	selling the apple	https://anildash.com/2002/07/25/selling-the-app/	nyc|tech|apple
2002-07-25	farewell, sweet nubbin	https://anildash.com/2002/07/25/farewell-sweet/	
2002-07-24	farewell, pigeonhed	https://anildash.com/2002/07/24/farewell-pigeon/	music
2002-07-24	Clay Shirky takes on half the world	https://anildash.com/2002/07/23/clay-shirky-tak/	music|tech|accessibility
2002-07-24	Cameron bets against Google	https://anildash.com/2002/07/24/cameron-bets-ag/	tech|google
2002-07-24	...and in my hair	https://anildash.com/2002/07/24/and-in-my-hair/	anecdote|humor
2002-07-22	meeting mom	https://anildash.com/2002/07/22/meeting-mom/	relationships
2002-07-22	Stewart's game abstraction	https://anildash.com/2002/07/22/stewarts-game-a/	
2002-07-22	AOL-TW billing system	https://anildash.com/2002/07/22/aoltw-billing-s/	tech|aol|paypal|microsoft|ebay
2002-07-19	Third Anniversary	https://anildash.com/2002/07/19/third-anniversa/	tech|writing|friendship
2002-07-18	mena vs. ben	https://anildash.com/2002/07/18/mena-vs-ben/	
2002-07-18	Vermas in flight	https://anildash.com/2002/07/18/vermas-in-fligh/	9/11
2002-07-18	Get rid of these discs	https://anildash.com/2002/07/18/get-rid-of-thes/	music|criticism|hip hop
2002-07-17	daily crawl on tivo	https://anildash.com/2002/07/17/daily-crawl-on/	tech|tivo
2002-07-16	moving to movable type	https://anildash.com/2002/07/16/moving-to-movab/	tech|movable type
2002-07-15	Dawson Is Okay With His Racism	https://anildash.com/2002/07/15/dawson-is-okay/	
2002-07-14	baby bjork	https://anildash.com/2002/07/14/baby-bjork/	music
2002-07-13	jish's naughty auction	https://anildash.com/2002/07/13/jishs-naughty-a/	ebay
2002-07-12	true evil	https://anildash.com/2002/07/12/true-evil/	advertising|aesthetics|afghanistan
2002-07-12	snarkout's houdini piece	https://anildash.com/2002/07/12/snarkouts-houdi/	
2002-07-12	dork showtunes	https://anildash.com/2002/07/12/dork-showtunes/	im|conversation|css|html
2002-07-12	cheesy teeth	https://anildash.com/2002/07/12/cheesy-teeth/	food|office|humor|comedy|pizza
2002-07-11	TrackBack	https://anildash.com/2002/07/10/trackback/	trackback|ben|mena|microcontent
2002-07-11	Ted Rall talks about beating terror	https://anildash.com/2002/07/11/ted-rall-talks/	9/11|terrorism
2002-07-10	Weblog Handbook review	https://anildash.com/2002/07/09/weblog-handbook/	
2002-07-09	kickball and man-bunting	https://anildash.com/2002/07/09/kickball-and-ma/	kickball|baseball|sports|health
2002-07-08	link hijinks	https://anildash.com/2002/07/08/link-hijinks/	links|html|web standards|metadata
2002-07-08	The New Yorker	https://anildash.com/2002/07/08/the-new-yorker/	new yorker
2002-07-08	Jamie Starr	https://anildash.com/2002/07/08/jamie-starr/	
2002-07-06	Xopus.org	https://anildash.com/2002/07/05/xopusorg/	
2002-07-05	alien overlords	https://anildash.com/2002/07/05/alien-overlords/	
2002-07-05	Noiseways New York	https://anildash.com/2002/07/05/noiseways-new-y/	photography|audio
2002-07-05	Independence Day	https://anildash.com/2002/07/04/independence-da/	9/11
2002-07-05	History of Utensils	https://anildash.com/2002/07/05/history-of-uten/	history|anthropology|research|eating
2002-07-01	derek sez journalists are not bloggers	https://anildash.com/2002/07/01/derek-sez-journ/	journalism
2002-07-01	Diddy Didn't	https://anildash.com/2002/07/01/diddy-didnt/	music
2002-06-29	banana peeling	https://anildash.com/2002/06/28/banana-peeling/	
2002-06-29	Not your adverage Baller	https://anildash.com/2002/06/28/not-your-advera/	buddy icons|icons
2002-06-29	MIT Institute of Technology	https://anildash.com/2002/06/29/mit-institute-o/	mit|humor|education|computer science
2002-06-28	malaprops	https://anildash.com/2002/06/28/malaprops/	language|writing
2002-06-28	hit-or-miss.org : Daily Crawl	https://anildash.com/2002/06/28/hitormissorg-da/	perl|trackback|movable type
2002-06-28	Tavis Smiley and Cornell West	https://anildash.com/2002/06/28/tavis-smiley-an/	prince
2002-06-28	Playboy Collection	https://anildash.com/2002/06/28/playboy-collect/	
2002-06-26	The other night, I paused	https://anildash.com/2002/06/26/the-other-night/	
2002-06-26	Shut Up, Already, Damn!	https://anildash.com/2002/06/26/shut-up-already/	
2002-06-26	FOXNews.com	https://anildash.com/2002/06/26/foxnewscom/	america
2002-06-26	Etag	https://anildash.com/2002/06/26/etag/	apache|security
2002-06-25	more movie stuff	https://anildash.com/2002/06/24/more-movie-stuf/	
2002-06-25	Baby Outs Me	https://anildash.com/2002/06/25/baby-outs-me/	
2002-06-24	Semant-O-Matic	https://anildash.com/2002/06/24/semantomatic/	search
2002-06-24	From Jim Walsh: (Another) open letter to Prince	https://anildash.com/2002/06/24/from-jim-walsh/	prince
2002-06-24	Amazon.com: About mistermaxxx: Public Reviews	https://anildash.com/2002/06/24/amazoncom-about/	
2002-06-23	white and black folks at movies	https://anildash.com/2002/06/23/white-and-black/	
2002-06-22	freshblogs.com	https://anildash.com/2002/06/21/freshblogscom/	blogs
2002-06-21	meetup	https://anildash.com/2002/06/21/meetup/	
2002-06-21	cloudmark	https://anildash.com/2002/06/21/cloudmark/	spam
2002-06-21	The Morning News - Hotel Bars in the City	https://anildash.com/2002/06/21/the-morning-new-2/	
2002-06-21	Now Playing	https://anildash.com/2002/06/20/now-playing/	music|now playing|amazon|coding
2002-06-21	Apparently, sometimes, I get things	https://anildash.com/2002/06/21/apparently-some/	
2002-06-21	Amazon rocking XHTML	https://anildash.com/2002/06/20/amazon-rocking-1/	amazon|accessibility
2002-06-19	more uninformed political musings	https://anildash.com/2002/06/19/more-uninformed/	
2002-06-19	blogger comics	https://anildash.com/2002/06/18/blogger-comics/	
2002-06-18	lock the taskbar	https://anildash.com/2002/06/17/lock-the-taskba/	taskbar|the clash
2002-06-18	Boxes and Arrows on the legacy of Vannevar Bush	https://anildash.com/2002/06/18/boxes-and-arrow-1/	design|history
2002-06-17	Amazon rocking XHTML	https://anildash.com/2002/06/17/amazon-rocking/	xhtml
2002-06-14	peter's dad	https://anildash.com/2002/06/14/peters-dad/	
2002-06-14	Wither K-Meleon?	https://anildash.com/2002/06/13/wither-kmeleon/	mozilla|cleartype|xp|windows
2002-06-14	Valid Amazon Homepage	https://anildash.com/2002/06/14/valid-amazon-ho/	amazon
2002-06-14	NYC Vans	https://anildash.com/2002/06/14/nyc-vans/	
2002-06-14	Apple - Switch - Questions - iPhoto	https://anildash.com/2002/06/14/apple-switch-qu/	apple
2002-06-13	JunkYard Blog	https://anildash.com/2002/06/13/junkyard-blog/	
2002-06-12	whygodwhy : lounge	https://anildash.com/2002/06/12/whygodwhy-loung/	animation|ai
2002-06-12	muxway	https://anildash.com/2002/06/12/muxway/	memepool
2002-06-12	Subterranean Homepage News	https://anildash.com/2002/06/12/subterranean-ho/	journalism|news|media
2002-06-11	The Web Standards Project returns	https://anildash.com/2002/06/11/the-web-standar/	movable type
2002-06-11	Stefan Landsberger's Chinese Propaganda Poster Pages	https://anildash.com/2002/06/11/stefan-landsber/	china|chinese
2002-06-11	NASA's GRIN	https://anildash.com/2002/06/11/nasas-grin/	nasa|space
2002-06-10	homeland and insecurity	https://anildash.com/2002/06/10/homeland-and-in/	9/11|government|security|politics
2002-06-10	grace	https://anildash.com/2002/06/10/grace/	aesthetics|spirituality|faith
2002-06-10	Cat and Girl	https://anildash.com/2002/06/10/cat-and-girl/	animation|art|aesthetics|design
2002-06-10	.NET CLI for Mac OS X	https://anildash.com/2002/06/10/net-cli-for-mac/	microsoft|freebsd|darwin
2002-06-07	skorts	https://anildash.com/2002/06/07/skorts/	fashion|aesthetics|clothing
2002-06-05	Russell Simmons, politico	https://anildash.com/2002/06/05/russell-simmons/	hip hop|russell simmons|community
2002-06-05	Mac Geeks	https://anildash.com/2002/06/05/mac-geeks/	mac|apple|windows
2002-06-05	CensusScope	https://anildash.com/2002/06/05/censusscope/	statistics|research
2002-06-04	kottke in XHTML/CSS	https://anildash.com/2002/06/03/kottke-in-xhtml/	xhtml|css
2002-06-04	corporate doublespeak	https://anildash.com/2002/06/04/corporate-doubl/	advertising|aesthetics|corporate culture|marketing
2002-06-04	Seattle's Waterfront 2002-1907	https://anildash.com/2002/06/03/seattles-waterf/	photography|media
2002-06-03	You're a Giant!	https://anildash.com/2002/06/03/youre-a-giant/	nyc
2002-06-03	Salon Masterpiece	https://anildash.com/2002/06/03/salon-masterpie/	criticism|culture|media
2002-06-03	ADDitude Magazine	https://anildash.com/2002/06/03/additude-magazi/	magazine|media
2002-06-02	Sooper RSS Day	https://anildash.com/2002/06/02/sooper-rss-day/	javascript
2002-05-31	Triumph on Star Geeks	https://anildash.com/2002/05/30/triumph-on-star/	star wars|comedy
2002-05-30	rumspringa	https://anildash.com/2002/05/30/rumspringa/	
2002-05-30	David Gallagher's Spidey spottings	https://anildash.com/2002/05/30/david-gallagher/	spider man|manhattan|queens
2002-05-30	CNN.com - Transcripts	https://anildash.com/2002/05/30/cnncom-transcri/	9/11|america|cnn
2002-05-29	The Netscan Project FAQ	https://anildash.com/2002/05/29/the-netscan-pro/	sociology|internet|research|software
2002-05-29	NYC Blog Map	https://anildash.com/2002/05/29/nyc-blog-map/	nyc|maps|community
2002-05-29	Airport Porn	https://anildash.com/2002/05/29/airport-porn/	
2002-05-28	mimi smartypants done it again	https://anildash.com/2002/05/28/mimi-smartypant-1/	afghanistan|alicia keys
2002-05-28	RCB on polygyny	https://anildash.com/2002/05/28/rcb-on-polygyny/	relationships|marriage|family|anthropology
2002-05-24	nacho cheese	https://anildash.com/2002/05/24/nacho-cheese/	food
2002-05-24	jason saves lives	https://anildash.com/2002/05/24/jason-saves-liv/	
2002-05-23	Liza talks to Larry King	https://anildash.com/2002/05/23/liza-talks-to-l/	wedding|cnn
2002-05-22	conferences and publications and webloggers	https://anildash.com/2002/05/22/conferences-and/	conferences|publications|sxsw|etech
2002-05-21	momentum	https://anildash.com/2002/05/21/momentum/	
2002-05-20	The DMCA: It's Now Comedic	https://anildash.com/2002/05/20/the-dmca-its-no/	comedy|fair use|eff
2002-05-20	Liberator Shapes	https://anildash.com/2002/05/20/liberator-shape/	advertising
2002-05-20	Google Weblog	https://anildash.com/2002/05/20/google-weblog/	advertising
2002-05-20	ABC13.com: Racy radio station billboards cause controversy	https://anildash.com/2002/05/20/abc13com-racy-r/	advertising
2002-05-19	mimi smartypants	https://anildash.com/2002/05/18/mimi-smartypant/	anger
2002-05-19	anil dash - archive	https://anildash.com/2002/05/19/anil-dash-archi/	broadway|summer|lemonade
2002-05-19	The Morning News - Typography in <i>The Sun</i>	https://anildash.com/2002/05/18/the-morning-new-1/	typography
2002-05-19	Capital Influx	https://anildash.com/2002/05/19/capital-influx/	entrepreneurship|venture capital|bootstrapping|small business
2002-05-18	The Multiracial Activist - United States v. Thind, 261 U.S. 204 (1923)	https://anildash.com/2002/05/18/the-multiracial/	south asians
2002-05-17	science cures religion	https://anildash.com/2002/05/17/science-cures-r/	science|religion|skepticism
2002-05-17	mefi downtime	https://anildash.com/2002/05/17/mefi-downtime/	
2002-05-17	Joe Maller: All Day Ice Cream	https://anildash.com/2002/05/16/joe-maller-all/	animation|comedy
2002-05-17	JS Online: Parents say kid's thong is just plain wrong	https://anildash.com/2002/05/17/js-online-paren/	online|village voice|kids
2002-05-16	ORANGE COUNTY WEEKLY OC Weekly: A Clockwork Orange: Diary of a mad county	https://anildash.com/2002/05/16/orange-county-w/	california
2002-05-16	Creative Commons � Home	https://anildash.com/2002/05/16/creative-common/	copyright|design|matt haughey
2002-05-15	lia's meatloaf monologue	https://anildash.com/2002/05/15/lias-meatloaf-m/	
2002-05-15	Tonight, I'm having dinner with	https://anildash.com/2002/05/15/tonight-im-havi/	
2002-05-14	foolish	https://anildash.com/2002/05/14/foolish/	romance|relationships|love|music|nostalgia
2002-05-14	blog books	https://anildash.com/2002/05/13/blog-books/	books|media|publishing|friends
2002-05-13	unsolicited advice	https://anildash.com/2002/05/13/unsolicited-adv-1/	entrepreneurship|innovation|inspiration
2002-05-13	make my funk...	https://anildash.com/2002/05/13/make-my-funk/	funk|music
2002-05-10	widepipe.org homelog	https://anildash.com/2002/05/10/widepipeorg-hom/	
2002-05-10	mx weblogs	https://anildash.com/2002/05/10/mx-weblogs/	macromedia
2002-05-09	shrdlu	https://anildash.com/2002/05/09/shrdlu-1/	
2002-05-09	Artist's Freeway Prank	https://anildash.com/2002/05/09/artists-freeway/	art|conservatives|children
2002-05-08	voice personals prank call	https://anildash.com/2002/05/07/voice-personals/	comedy|village voice
2002-05-08	The 9-11 Marines (washingtonpost.com)	https://anildash.com/2002/05/07/the-911-marines/	9/11
2002-05-08	Intellectual Ventures	https://anildash.com/2002/05/07/intellectual-ve/	
2002-05-08	E. Pennsboro deaths	https://anildash.com/2002/05/08/e-pennsboro-dea/	
2002-05-08	DXHTML	https://anildash.com/2002/05/08/dxhtml/	
2002-05-07	True Blue Americans	https://anildash.com/2002/05/07/true-blue-ameri/	america
2002-05-07	ExtremeChecking	https://anildash.com/2002/05/07/extremechecking/	banking|credit
2002-05-06	geekery	https://anildash.com/2002/05/06/geekery/	web|writing|news|word|media
2002-05-06	flying	https://anildash.com/2002/05/06/flying/	travel
2002-05-05	houseless	https://anildash.com/2002/05/04/houseless/	
2002-05-03	outliner virus	https://anildash.com/2002/05/03/outliner-virus/	
2002-05-03	WSJ gets its ass kicked by MeFi	https://anildash.com/2002/05/03/wsj-gets-its-as/	metafilter|alexa
2002-05-03	Musician Extraordinaire	https://anildash.com/2002/05/02/musician-extrao/	music
2002-05-02	whistling neville	https://anildash.com/2002/05/02/whistling-nevil/	
2002-05-02	to spell her name	https://anildash.com/2002/05/02/to-spell-her-na/	code|typography|language
2002-05-02	los smiths	https://anildash.com/2002/05/02/los-smiths/	music|nostalgia|britney spears
2002-05-02	Katie Raygun	https://anildash.com/2002/05/02/katie-raygun/	
2002-05-01	Village Voice nightguide	https://anildash.com/2002/05/01/village-voice-n/	village voice
2002-04-30	poetry	https://anildash.com/2002/04/29/poetry/	accessibility|ai|aim
2002-04-29	Alexa Web Search	https://anildash.com/2002/04/29/alexa-web-searc/	google
2002-04-26	love	https://anildash.com/2002/04/26/love-1/	
2002-04-25	hot pants	https://anildash.com/2002/04/25/hot-pants/	fashion
2002-04-25	New York Solitaire	https://anildash.com/2002/04/25/new-york-solita/	apple|advertising
2002-04-24	shrdlu	https://anildash.com/2002/04/24/shrdlu/	
2002-04-23	met art history timeline	https://anildash.com/2002/04/23/met-art-history/	art|history
2002-04-23	failures	https://anildash.com/2002/04/23/failures/	failure
2002-04-22	KICK! redux	https://anildash.com/2002/04/21/kick-redux/	kick
2002-04-21	vegetarian fish	https://anildash.com/2002/04/21/vegetarian-fish/	
2002-04-20	Jim Parkinson's Signs	https://anildash.com/2002/04/19/jim-parkinsons/	typography|design
2002-04-19	random shuffle!	https://anildash.com/2002/04/19/random-shuffle/	music
2002-04-19	She's Always In My Hair	https://anildash.com/2002/04/18/shes-always-in/	dangelo|music|soul
2002-04-19	EU vs. Articles of Confederation	https://anildash.com/2002/04/19/eu-vs-articles/	government|politics
2002-04-18	rubric paradigm	https://anildash.com/2002/04/17/rubric-paradigm/	education|learning
2002-04-18	researchers	https://anildash.com/2002/04/18/researchers/	research|science|internet|web|art
2002-04-18	language mistakes	https://anildash.com/2002/04/18/language-mistak/	language
2002-04-17	bleached bangs	https://anildash.com/2002/04/16/bleached-bangs/	aesthetics|androgyny
2002-04-16	funk soul now	https://anildash.com/2002/04/16/funk-soul-now/	funk|soul|music
2002-04-16	DOS basic newsgroup	https://anildash.com/2002/04/15/dos-basic-newsg/	microsoft
2002-04-15	the obvious	https://anildash.com/2002/04/15/the-obvious/	tools
2002-04-15	bookwatch	https://anildash.com/2002/04/15/bookwatch/	coding
2002-04-14	turbotax	https://anildash.com/2002/04/14/turbotax/	software
2002-04-13	shutdowns	https://anildash.com/2002/04/13/shutdowns/	
2002-04-12	blogger api	https://anildash.com/2002/04/12/blogger-api/	api|blogger|google|javascript|php
2002-04-11	NY Sun	https://anildash.com/2002/04/11/ny-sun/	journalism|nyc|media
2002-04-10	smart tags as consumer control	https://anildash.com/2002/04/10/smart-tags-as-c/	accessibility|advertising|aesthetics
2002-04-10	privacy bird	https://anildash.com/2002/04/10/privacy-bird/	privacy|design|animation
2002-04-10	prince show	https://anildash.com/2002/04/10/prince-show/	music|prince
2002-04-09	cereal recycling	https://anildash.com/2002/04/08/cereal-recyclin/	sustainability
2002-04-09	Stories and Tools	https://anildash.com/2002/04/09/stories-and-too/	magazine|tech|media
2002-04-08	google as a platform	https://anildash.com/2002/04/08/google-as-a-pla/	api
2002-04-08	cnet spam tools	https://anildash.com/2002/04/08/cnet-spam-tools/	cnet|spam|tools|email|software
2002-04-08	bea arthur wrestles dinosaurs	https://anildash.com/2002/04/08/bea-arthur-wres/	comedy|entertainment
2002-04-08	Brooklyn writing	https://anildash.com/2002/04/08/brooklyn-writin/	brooklyn|writing
2002-04-05	scary MJ pictures	https://anildash.com/2002/04/04/scary-mj-pictur/	christmas|apartment
2002-04-05	Church of Craft	https://anildash.com/2002/04/04/church-of-craft/	spirituality|religion|community
2002-04-04	nutty biker	https://anildash.com/2002/04/04/nutty-biker/	photography|media
2002-04-03	recent harrumph	https://anildash.com/2002/04/02/recent-harrumph/	harrumph|criticism
2002-04-03	next web	https://anildash.com/2002/04/03/next-web/	web
2002-04-03	Dvorak response	https://anildash.com/2002/04/03/dvorak-response/	criticism
2002-04-02	DialogNow	https://anildash.com/2002/04/02/dialognow/	dialognow|india|pakistan|reunification
2002-04-01	knauss	https://anildash.com/2002/04/01/knauss/	sxsw
2002-03-29	sippey purple rain	https://anildash.com/2002/03/28/sippey-purple-r/	prince|music
2002-03-29	CSS Stylesheet Browser	https://anildash.com/2002/03/29/css-stylesheet/	css
2002-03-28	monstah	https://anildash.com/2002/03/28/monstah/	journalism|media
2002-03-28	in threes	https://anildash.com/2002/03/27/in-threes/	comedy|pop culture
2002-03-27	DOMish things	https://anildash.com/2002/03/27/domish-things/	
2002-03-26	revenge	https://anildash.com/2002/03/26/revenge/	
2002-03-26	puddle stomping	https://anildash.com/2002/03/26/puddle-stomping/	aol|comedy|anecdote|anger|animation
2002-03-26	button guessing	https://anildash.com/2002/03/26/button-guessing/	accessibility|mouse
2002-03-26	Metaphor of Attraction - First Pass	https://anildash.com/2002/03/26/metaphor-of-att/	navigation|design
2002-03-25	danger hiptop	https://anildash.com/2002/03/25/danger-hiptop/	
2002-03-25	The Google Compute feature of the Google Toolbar	https://anildash.com/2002/03/25/the-google-comp/	
2002-03-23	dash.com	https://anildash.com/2002/03/23/dashcom/	funding|google
2002-03-22	mirror link	https://anildash.com/2002/03/22/mirror-link/	groceries|collaboration|serendipity|food
2002-03-22	classified complaint	https://anildash.com/2002/03/22/classified-comp/	advertising
2002-03-22	beatbox mp3s	https://anildash.com/2002/03/22/beatbox-mp3s/	michael jackson
2002-03-19	corrections	https://anildash.com/2002/03/18/corrections/	
2002-03-18	wonderful	https://anildash.com/2002/03/18/wonderful/	stevie wonder|music|nostalgia
2002-03-18	fast company on rcb's book	https://anildash.com/2002/03/18/fast-company-on/	entrepreneurship|business
2002-03-17	Google Search: <Microsoft>	https://anildash.com/2002/03/17/google-search/	microsoft|search
2002-03-17	Boxes and Arrows	https://anildash.com/2002/03/17/boxes-and-arrow/	design
2002-03-15	space!	https://anildash.com/2002/03/15/space/	space
2002-03-15	love	https://anildash.com/2002/03/15/love/	love|relationships|mental health
2002-03-14	justin hall's pic	https://anildash.com/2002/03/14/justin-halls-pi/	links|texas|kickball|sxsw
2002-03-13	Kottke pic	https://anildash.com/2002/03/13/kottke-pic/	sxsw
2002-03-11	Salon.com SOTT	https://anildash.com/2002/03/11/saloncom-sott/	music
2002-03-09	panda joke	https://anildash.com/2002/03/09/panda-joke/	
2002-03-07	Palm tries to lose their market	https://anildash.com/2002/03/07/palm-tries-to-l/	palm|microsoft|exchange
2002-03-06	bitterlemons.org - About Palestinian - Israeli crossfire	https://anildash.com/2002/03/06/bitterlemonsorg/	9/11|apartheid|art
2002-03-06	Word vs. WordPerfect	https://anildash.com/2002/03/06/word-vs-wordper/	word|microsoft|html|css|web
2002-03-06	Untold History : Welcome!	https://anildash.com/2002/03/06/untold-history/	flash|history
2002-03-06	KICK moves	https://anildash.com/2002/03/06/kick-moves/	kickball|kick|texas|sports
2002-03-05	march forth	https://anildash.com/2002/03/04/march-forth/	music|america
2002-03-05	UPS: inappropriate fan mail	https://anildash.com/2002/03/05/ups-inappropria/	
2002-03-04	flying to LA	https://anildash.com/2002/03/04/flying-to-la/	sxsw|kickball
2002-03-03	suitcase	https://anildash.com/2002/03/03/suitcase/	travel
2002-03-03	pocho.com: satire   cerveza	https://anildash.com/2002/03/03/pochocom-satire/	music|awards
2002-03-02	heart sits on friendship	https://anildash.com/2002/03/02/heart-sits-on-f/	aesthetics|friendship|love|relationships|emotions
2002-02-28	mj demos	https://anildash.com/2002/02/28/mj-demos/	
2002-02-28	cinderella 2	https://anildash.com/2002/02/28/cinderella-2/	advertising|humor|nostalgia
2002-02-28	Google Compute	https://anildash.com/2002/02/28/google-compute/	
2002-02-28	Corante Microcontent News	https://anildash.com/2002/02/27/corante-microco/	
2002-02-27	Dooce gets fired	https://anildash.com/2002/02/27/dooce-gets-fire/	
2002-02-26	weblog api	https://anildash.com/2002/02/26/weblog-api/	xml rpc
2002-02-26	vic stone on joel on software	https://anildash.com/2002/02/26/vic-stone-on-jo/	software
2002-02-26	kottke.org comments	https://anildash.com/2002/02/25/kottkeorg-comme/	journalism|microcontent|google
2002-02-25	uffish thoughts	https://anildash.com/2002/02/24/uffish-thoughts/	metafilter
2002-02-25	robots	https://anildash.com/2002/02/24/robots/	robots
2002-02-25	fragment: Google	https://anildash.com/2002/02/25/fragment-google/	hardware
2002-02-25	anil lingerie	https://anildash.com/2002/02/25/anil-lingerie/	
2002-02-22	National Anthropological Archives	https://anildash.com/2002/02/22/national-anthro/	anthropology|archives|museum
2002-02-21	wetlog msblog	https://anildash.com/2002/02/20/wetlog-msblog/	microsoft
2002-02-21	vending machines	https://anildash.com/2002/02/21/vending-machine/	humor|office
2002-02-21	google lock	https://anildash.com/2002/02/20/google-lock/	
2002-02-20	loofah	https://anildash.com/2002/02/20/loofah/	
2002-02-20	iframe RPC	https://anildash.com/2002/02/20/iframe-rpc/	javascript|user experience|web standards|css|xhtml
2002-02-19	pollywannacracka	https://anildash.com/2002/02/19/pollywannacrack/	
2002-02-19	bloggers denying their journalisticalism	https://anildash.com/2002/02/18/bloggers-denyin/	journalism|culture|media
2002-02-18	fighter planes	https://anildash.com/2002/02/18/fighter-planes/	9/11
2002-02-18	Black Clinton	https://anildash.com/2002/02/18/black-clinton/	
2002-02-16	Kinsley on blogs	https://anildash.com/2002/02/16/kinsley-on-blog/	blogs|slate
