date	post_id	title	url
2020-08-15	120306	Weekend reads: The fate of fraudsters; TV doctors sting a predatory journal; best paper title ever?	https://retractionwatch.com/2020/08/15/weekend-reads-the-fate-of-fraudsters-tv-doctors-sting-a-predatory-journal-best-paper-title-ever/
2020-08-14	120303	Former Maryland researcher banned from Federal funding for misconduct	https://retractionwatch.com/2020/08/14/former-maryland-researcher-banned-from-federal-funding-for-misconduct/
2020-08-13	120276	Authors retract highly cited 2014 Science paper	https://retractionwatch.com/2020/08/13/authors-retract-highly-cited-2014-science-paper/
2020-08-12	120272	Drug abuse researcher faked data in grant applications, says Federal watchdog	https://retractionwatch.com/2020/08/12/drug-abuse-researcher-faked-data-in-grant-applications-says-federal-watchdog/
2020-08-08	120241	Weekend reads: Unprofessional behavior in peer reviews; what to do when you’re wrong; an update on the ‘Space Dentist’	https://retractionwatch.com/2020/08/08/weekend-reads-unprofessional-behavior-in-peer-reviews-what-to-do-when-youre-wrong-an-update-on-the-space-dentist/
2020-08-05	120212	Journal editor breaks protocol to thank an anonymous whistleblower	https://retractionwatch.com/2020/08/05/journal-editor-breaks-protocol-to-thank-an-anonymous-whistleblower/
2020-08-03	120194	Ten takeaways from ten years at Retraction Watch	https://retractionwatch.com/2020/08/03/ten-takeaways-from-ten-years-at-retraction-watch/
2020-08-03	120187	Retraction Watch turns 10: A look back, and a look forward	https://retractionwatch.com/2020/08/03/retraction-watch-turns-10-a-look-back-and-a-look-forward/
2020-08-01	120183	Weekend reads: ‘Self-promotion journals;’ co-authorship for money, flattening the COVID-19 publication curve	https://retractionwatch.com/2020/08/01/weekend-reads-self-promotion-journals-co-authorship-for-money-flattening-the-covid-19-publication-curve/
2020-07-31	120174	Cite yourself excessively, apologize, then republish the papers with fewer self-citations. Journal says: Fine.	https://retractionwatch.com/2020/07/31/cite-yourself-excessively-apologize-then-republish-the-papers-with-fewer-self-citations-journal-says-fine/
2020-07-29	120158	USC-Children’s Hospital Los Angeles researcher out following misconduct probe	https://retractionwatch.com/2020/07/29/usc-childrens-hospital-los-angeles-researcher-out-following-misconduct-probe/
2020-07-28	120145	Major indexing service reverses decision to suppress two journals from closely followed metric	https://retractionwatch.com/2020/07/28/major-indexing-service-reverses-decision-to-suppress-two-journals-from-closely-followed-metric/
2020-07-28	120141	‘Some papers can slip through the net,’ says journal that published 5G-COVID-19 paper	https://retractionwatch.com/2020/07/28/some-papers-can-slip-through-the-net-says-journal-that-published-5g-covid-19-paper/
2020-07-27	120118	Blaming “overflow of manuscripts” and “obviously biased” reviewers, journal will retract homeopathy-COVID-19 paper	https://retractionwatch.com/2020/07/27/blaming-overflow-of-manuscripts-and-obviously-biased-reviewers-journal-will-retract-homeopathy-covid-19-paper/
2020-07-25	120101	Paper urging use of homeopathy for COVID-19 appears in peer-reviewed public health journal	https://retractionwatch.com/2020/07/25/paper-urging-use-of-homeopathy-for-covid-19-appears-in-peer-reviewed-public-health-journal/
2020-07-25	120096	Weekend reads: Image duplication software debuts; papers that plagiarize Wikipedia; ‘Time to Get Serious About Research Fraud’	https://retractionwatch.com/2020/07/25/weekend-reads-image-duplication-software-debuts-papers-that-plagiarize-wikipedia-time-to-get-serious-about-research-fraud/
2020-07-25	120087	Journal to retract paper that spawned #medbikini	https://retractionwatch.com/2020/07/25/journal-to-retract-paper-that-spawned-medbikini/
2020-07-23	120074	Co-author of controversial hydroxychloroquine study has 2018 paper corrected for “unintentional mistake”	https://retractionwatch.com/2020/07/23/co-author-of-controversial-hydroxychloroquine-study-has-2018-paper-corrected-for-unintentional-mistake/
2020-07-19	120038	French hydroxychloroquine study has “major methodological shortcomings” and is “fully irresponsible,” says review, but is not being retracted	https://retractionwatch.com/2020/07/19/french-hydroxychloroquine-study-has-major-methodological-shortcomings-and-is-fully-irresponsible-says-review-but-is-not-being-retracted/
2020-07-18	120018	Weekend reads: Why science needs red teams; when clinical trial participants lie; kids cheating in science fairs?	https://retractionwatch.com/2020/07/18/weekend-reads-why-science-needs-red-teams-when-clinical-trial-participants-lie-kids-cheating-in-science-fairs/
2020-07-14	119970	Itinerant legal scholar who claimed Tufts affiliation up to 10 retractions	https://retractionwatch.com/2020/07/14/itinerant-legal-scholar-who-claimed-tufts-affiliation-up-to-10-retractions/
2020-07-13	119978	“Stunned, very confused”: Two more journals push back against Impact Factor suppression	https://retractionwatch.com/2020/07/13/stunned-very-confused-two-more-journals-push-back-against-impact-factor-suppression/
2020-07-11	119964	Weekend reads: A paper mill; ‘science needs to clean its own house;’ is the COVID-19 retraction rate ‘exceptionally high?’	https://retractionwatch.com/2020/07/11/weekend-reads-a-paper-mill-science-needs-to-clean-its-own-house-is-the-covid-19-retraction-rate-exceptionally-high/
2020-07-10	119946	A month after Surgisphere paper retraction, Lancet retracts, replaces hydroxychloroquine editorial	https://retractionwatch.com/2020/07/10/a-month-after-surgisphere-paper-retraction-lancet-retracts-replaces-hydroxychloroquine-editorial/
2020-07-09	119933	Stanford prof ordered to pay legal fees after dropping $10 million defamation case against another scientist	https://retractionwatch.com/2020/07/09/stanford-prof-ordered-to-pay-legal-fees-after-dropping-10-million-defamation-case-against-another-scientist/
2020-07-06	119895	Indexer “obviously made a mistake” in sanctioning taxonomy journal, says editor	https://retractionwatch.com/2020/07/06/indexer-obviously-made-a-mistake-in-sanctioning-taxonomy-journal-says-editor/
2020-07-04	119879	Weekend reads: Sexism in a medical textbook; proof Reviewer 2 is a jerk; COVID-19 and research misconduct	https://retractionwatch.com/2020/07/04/weekend-reads-sexism-in-a-medical-textbook-proof-reviewer-2-is-a-jerk-covid-19-and-research-misconduct/
2020-06-29	119845	Major indexing service sounds alarm on self-citations by nearly 50 journals	https://retractionwatch.com/2020/06/29/major-indexing-service-sounds-alarm-on-self-citations-by-nearly-50-journals/
2020-06-27	119827	Editors in chief past and present apologize for publishing article that “feed[s] into racist narratives”	https://retractionwatch.com/2020/06/27/editors-in-chief-past-and-present-apologize-for-publishing-article-that-feeds-into-racist-narratives/
